userWallet,credit_score,total_transactions,total_usd_volume,activity_duration_days,risk_category
0x00e1ac868592c1fd51ed72abca14930075ed892f,290,3,2.059906267101031e+19,0.0,High Risk
0x00e10883490fa8ed8e9cd59177a54d45cd025ef9,290,1,1113233.99,0.0,High Risk
0x014faf79e95bddd971d309baf891fc064e86f4ba,290,1,1.6116562195025894e+17,0.0,High Risk
0x014f18e2c4cfda68eb2992c1820cf32fe7a6326e,290,1,1017454.17,0.0,High Risk
0x014ea07861052dfec9fc3416271d0981a4eb0448,290,1,1.0261575328924051e+18,0.0,High Risk
0x014e084765a334829a6056eed7dc9df1cc89f08d,290,1,1.1925897750328686e+18,0.0,High Risk
0x014dad29178cd0a6bdf32a908c918706e170f1e0,290,1,6.1571258964917805e+19,0.0,High Risk
0x031c84828a86616270ce4b5b2b8b1d73cbe55b01,290,1,9.723112178560046e+20,0.0,High Risk
0x053d78c61cd973711447e080d9aece1805999875,290,1,1.2990942004617446e+18,0.0,High Risk
0x053d23c6a2e56621b4f3ecde0d00699a4e65b676,290,1,95266153426502.52,0.0,High Risk
0x053ca2dcbe7a5db7a86d6fadf6088bc56aa24f37,290,1,1773857.19,0.0,High Risk
0x053bf51527d1df69a86f5362605f46cb42170a1d,290,2,2259609.88,5.5,High Risk
0x053af8128054ed281c5183d435434cc043859160,290,2,7.285724763916552e+18,4.9,High Risk
0x00d88be14e08e06865b156bb489e020a59cb68fe,290,1,9.911825589180001e+17,0.0,High Risk
0x00d56e1bba3db460563516119dfced085898e17d,290,1,1.6965520006193165e+18,0.0,High Risk
0x00d353a1b6e1a3b3a23e849c5d51772bb7fdaece,290,3,2.797953594118429e+18,0.0,High Risk
0x00df64b8044aa7126e0f88f286b3c483c5e5927a,290,2,1.778051555486344e+18,10.7,High Risk
0x032419aad03e8a7520b0650620e14310cefa5dfa,290,2,3.2657210988593367e+18,1.2,High Risk
0x03253b687deaa44f5a9df0005a7163db65413e01,290,1,9.520318342296128e+16,0.0,High Risk
0x03318cdf6bcc6ab97814029ed0324d101ed0c921,290,1,1.7834536836787494e+17,0.0,High Risk
0x00cd259a3e1a649e8644d527d6b9a8fdf8165e7f,290,1,1.8359708795609556e+18,0.0,High Risk
0x05d567f041a05d72f455164ff9a1e29b4569d2f4,290,1,1009010.44,0.0,High Risk
0x05d25d6b85302347c2e8de4523576bcd7e6bdf5d,290,3,3.235971844674331e+18,2.8,High Risk
0x025a17b52b74fe913eb751ec001ed71bb188aaa3,290,1,1838412.89,0.0,High Risk
0x0259fa6d53ab21b16d8d3e95b81c99b5b74cff8b,290,1,1070435.54,0.0,High Risk
0x025817be5fbbe7db8bbac15f20c3c81852cef12b,290,1,1102611.22,0.0,High Risk
0x0257fc2aa74432212668a587a6e3ff0c0df2e317,290,2,2.262297838822803e+18,10.0,High Risk
0x0568c540bc2382dffe1527046a2857c111840fd2,290,3,3.2185466108052127e+18,2.8,High Risk
0x01520618c0509a2b2b54ff1319fa4c6d8a8e3581,290,1,1015547.01,0.0,High Risk
0x0151fec7c3cb6b151cb9b34bf5cbaa685fae769c,290,1,1.4720575963072307e+17,0.0,High Risk
0x0150947ebaa7c4f68efb2d1cd68af3cfa6424a0e,290,1,97.71,0.0,High Risk
0x00d8a0f305698083d8af5a8b900b3b947f604b55,290,2,1988206.84,0.6,High Risk
0x0330d6432c963f761eaa5a7567ea161027cc36d3,290,1,1105769.04,0.0,High Risk
0x0330056b009539f120717f6ff4d823c3ce2cbf63,290,1,1049077.3,0.0,High Risk
0x032ddfdf432eb4c97faf50a3d7fe1898e4e123a6,290,2,2028496.77,5.2,High Risk
0x032c00db90f28a81163b313cf1bc92247f2ed67e,290,1,1.2096232855475066e+21,0.0,High Risk
0x0335c709c9d9f938b2554b91974ef0812e16e890,290,1,5.313015022971801e+19,0.0,High Risk
0x03356060622b057978f616a26ebb2967a73625ec,290,1,3.7945278727699515e+21,0.0,High Risk
0x03352f97e46d751d978c0293f0e51d53b6959599,290,1,2006378.37,0.0,High Risk
0x033466da370e828b957754b75a1370506d0de739,290,1,1133822.95,0.0,High Risk
0x0538e7533263c20b597c170926c49cf5648cc478,290,1,1041054.48,0.0,High Risk
0x0538799ac9376cdd43c8a4fcb7541f395ddb70a8,290,1,99359.05,0.0,High Risk
0x0329ca0125055eb93a8fbe5913e299ea99cb49f9,290,1,994024817376204.4,0.0,High Risk
0x032945f825c2c9ffb445a2de02513b811554df46,290,2,2190112.25,5.6,High Risk
0x032936b50b7c50a2008bfbfc70567a5dfa00a7e6,290,1,1.7333844757146675e+17,0.0,High Risk
0x0328938eda94f1ad9f62e71a56c4387835ceb62d,290,1,97150152738482.62,0.0,High Risk
0x00bbfa896cb54e2b1d3db2a7027368b43d344a21,290,1,2.111948492694945e+16,0.0,High Risk
0x05380b11e7518ac65774cf791ff2bf62f52932c6,290,1,2.4517330235329518e+20,0.0,High Risk
0x0537662ab0a0ac7d63898be68d4510bccecf67c6,290,1,1113871.65,0.0,High Risk
0x05372e0a7e9dfd298d104e33c1b04dd6952325ce,290,1,1141981.64,0.0,High Risk
0x053671da56cb9f5c55698244c95fcf1c706a54e7,290,1,2974851894990375.0,0.0,High Risk
0x0535da1ef42327b93c5e5b66899f492e115265e9,290,1,1383895.8,0.0,High Risk
0x05357b87b83de577fbd15bf6db068bdf364268cf,290,1,1134370.89,0.0,High Risk
0x00c6483e4f527144bb65dd2a93913abeba4dc545,290,1,1.943078618392538e+17,0.0,High Risk
0x00c609bb7806a47616de8cad327215ca70d45896,290,1,3.6005846563635973e+20,0.0,High Risk
0x00c4fd7e8e4a9680b9db58640c76d4a17bd09ee4,290,1,9.853083581265327e+17,0.0,High Risk
0x00c4db45dda03de5bae5417530723fd7dd03da3f,290,1,1048232.84,0.0,High Risk
0x00c4803aa7cdfe5ae5d325b79d5c3c384e4a8ae9,290,2,2023571.66,5.9,High Risk
0x00d278f3163bf68e67b2eb05ef209e6f28bc7924,290,1,1036568.38,0.0,High Risk
0x05cff72c988ba507e33b70405a0e20f392b794db,290,2,2.317297993341452e+18,2.8,High Risk
0x05a814ca775fbaa70d568cd825ff8b3de2e14dea,290,1,1.5880946244382032e+17,0.0,High Risk
0x05a6cac0b7e4b030c2cbbbca93f72e3b203acf06,290,1,99677.26,0.0,High Risk
0x05a46cd17bdabb0b230832b93b3f9d72bff942ea,290,1,149758.67,0.0,High Risk
0x01e0647f46e0122dbab82dda67af432614b50f6c,290,1,3.825072572655265e+16,0.0,High Risk
0x058b0e59b6dd493ec3a7fd35de80c2f0a761d994,290,1,12869.43,0.0,High Risk
0x01d36303366ee9e94c3cfed0c9dd41857d6f644d,290,1,1446170.7,0.0,High Risk
0x01d2e7a456071dff8dbc273c1f6812d3c5f6ac10,290,1,1.2563121131796004e+18,0.0,High Risk
0x01d176f95b77ca6dcbadda21f6b8c7bf8ec3c3ee,290,2,2.9166957516478863e+18,1.5,High Risk
0x01d04f947cf6e5e4ffb9d76b40ed83daafa76e5a,290,1,1994476.7,0.0,High Risk
0x01ce5973ebf4f7043d61cb48a7e25501afbafad7,290,1,1148379.69,0.0,High Risk
0x01d971f8b52ac1d3667e00407e48254380512e0c,290,1,1125186.23,0.0,High Risk
0x033c88d3eb2ca45023942ae4488882d391a801fd,290,1,9918972386314.99,0.0,High Risk
0x00c2ac8857ea018a1cc23d529ec26f55d0bc1849,290,3,2142628.39,11.0,High Risk
0x00bf807dfb399cf973433599f2f23210ac54ca94,290,1,1097842.67,0.0,High Risk
0x00bc82902a4fbfa08fc5da418f642209f7b10c0f,290,3,118681865432.27,0.0,High Risk
0x024c74f59e3c377510243e305573f393ee48e9fb,290,2,2259609.88,5.5,High Risk
0x056b1e5ba8dbdc1ccb9f51c14551e7fe97f1e3a1,290,2,2019554.13,7.5,High Risk
0x056aeeaf2edcc549796287d271aad19fa44e6203,290,1,1.0525861836792858e+18,0.0,High Risk
0x052dd804d18dc7069beda8d0131e9675adcd28ac,290,1,1.3802465342314432e+18,0.0,High Risk
0x034aef79606d0888348cdc0d6c30cb2f989f106a,290,1,1.2653551484466075e+17,0.0,High Risk
0x034a30809a0ecc75ae8bd5bebdea60ca509713ae,290,1,1.582634897169576e+19,0.0,High Risk
0x03471b120914390f8a4fc104e601c32d89989399,290,1,98935786939123.95,0.0,High Risk
0x03470c993d22b5405ed10a1e51afe1505be32ccd,290,1,1088968.24,0.0,High Risk
0x00d2432e6af76a8150a7609d7ff11dbe44de8e14,290,7,5.618220190107443e+17,20.7,High Risk
0x00d1dd1e437980fb6e678cfc2ffc78a1f7a747d1,290,1,44141472.59,0.0,High Risk
0x00d14484c10aaa9b981068a8c7d25d2d26629be8,290,1,99068463565141.05,0.0,High Risk
0x00cfc6f8ff843a9b0b30f14e2310396a8743f5fc,290,1,1.0790247028673523e+18,0.0,High Risk
0x00cf963f89e7d1a23c5c72dce92a9a8c600f4819,290,1,1099950.54,0.0,High Risk
0x00cef331edda6c750fe87c52d829df082973693f,290,1,1.7123722938300042e+17,0.0,High Risk
0x033dafd977e7c4fa8ccfd4775492e3ee5cbbd1c0,290,1,2.149709881190615e+17,0.0,High Risk
0x033d74a910eaae2518f6b6d9c78af634a4833779,290,1,2.014642018218472e+18,0.0,High Risk
0x00c3af852e2ca04d993382b3664f62aa45ae731e,290,1,1635562.05,0.0,High Risk
0x00c9acc867f576baf35e96521d139115b316a48d,290,3,9.770973016891731e+16,0.0,High Risk
0x033f0b0c71753239adaea7f7394812b79f7176a0,290,3,3.2131637485728394e+18,2.8,High Risk
0x033e8cf361b0658925f4c3c2d9be754b86e327ef,290,1,1.0029676977722278e+18,0.0,High Risk
0x05326fde303451b63753075f3c091df65f9b971f,290,1,1104900.54,0.0,High Risk
0x053100aa9ed77bca3ed27573ffbad2b7faa72a79,290,1,1.0169254853223542e+18,0.0,High Risk
0x015c7e4760e69bc13fb5cc0df66f0a3375d300ec,290,1,1108853.59,0.0,High Risk
0x015c03bc4c9aa817a6a6759552b809ff54890f19,290,1,1011340.3,0.0,High Risk
0x024606f945ea417907f07bfd1965b8e41260748d,290,1,1.788045848117056e+17,0.0,High Risk
0x0245f104b40838219ccb47ca912b957848072e5b,290,1,1.7169959680397558e+17,0.0,High Risk
0x0245126a00cc1d2030adc172e8940daac4cbaf18,290,1,1.7777370967027266e+16,0.0,High Risk
0x02447847989945cf88041ee712d9cd8dcc8ecc36,290,1,9.526615342650252e+17,0.0,High Risk
0x025145e68a91730eb521d9969da9dacbc73962b6,290,1,994607801723773.2,0.0,High Risk
0x024fc1c9a1e23106bcaeda73744f4acd742e378a,290,1,114902613.08,0.0,High Risk
0x024e1c249abaa8f5369b3f4c4ae2b42fe4a42a1b,290,1,1106032.27,0.0,High Risk
0x05282c4ea521f6fd25e1b9c76473cea27bf6c978,290,2,2111697.21,2.8,High Risk
0x00b5ae14450bfd084a00599b6875496aec543e39,290,1,1.0810018794003034e+18,0.0,High Risk
0x00b46cfd36379436272a650c550f0652d0d59165,290,1,1108399.56,0.0,High Risk
0x00b344e08d3b5fb6e6cd711affa9cf971c291c44,290,1,730842.31,0.0,High Risk
0x00b34033000b485119da0260bac0cd946faa6a1b,290,1,1.1886222214759514e+18,0.0,High Risk
0x0345e39554c2fe41f68b3516d1c94dae0ff0c458,290,1,1109359.72,0.0,High Risk
0x035192d0554d24a91970cdf8f10ca82cb48c8eb6,290,2,2.4905411185748654e+18,6.2,High Risk
0x03507501959de1df612099f3916f28d5b07bca4a,290,2,2040963.86,7.2,High Risk
0x00bb6c783fce35b92e6cde0874abf2c580673753,290,1,1.747493643225003e+20,0.0,High Risk
0x00ba93361a625e008023f30b6d031d6423f99140,290,2,11945896.94,5.1,High Risk
0x00ba0f9e3b612bc7b6712964848f2b1d3e75bbac,290,2,2252168.35,4.8,High Risk
0x00b8bd07af4aa69f6d8ce7fe8777b2dcfe8c822c,290,1,1107890.84,0.0,High Risk
0x00b89bc301c399c1ba531689c71a09cb363753b1,290,1,12288.78,0.0,High Risk
0x00b878d53e8816048eea4c74603932a1dec4daa9,290,1,9988472.2,0.0,High Risk
0x00b81c25a5301a1dadfff40f33de25f001d3a096,290,1,1.0112216283049476e+18,0.0,High Risk
0x00b7bfce579307a1c113c1c4af6cde13a14fc683,290,1,992521.82,0.0,High Risk
0x00b16e6a156a7398ca39179f49c1245f4709188e,290,1,2.169868717847768e+17,0.0,High Risk
0x00bb7c23500573ca6933778837c9dedd247e94d9,290,1,1100762.32,0.0,High Risk
0x0355c584ff086058e20d4c1eb73ad2408c38cb04,290,1,1.4374019741232335e+19,0.0,High Risk
0x0353e69aa5fecdc675ef74f4fd856588714edbdf,290,2,2394168.89,5.0,High Risk
0x03526fc1075e3c4f3dceac665a7141606eb11ae9,290,4,6.768215003251744e+20,20.1,High Risk
0x035254b8663a4e25c0a61fe7fe1c695fd2ad5f91,290,1,1.5854237614713924e+19,0.0,High Risk
0x035a909c0fbc30a88d83d2fd9367a0962c012e5e,290,1,1.734266479297426e+17,0.0,High Risk
0x035a5b6b64fc4d37e32fd32361c026f77e68cc10,290,4,4.109491150001408e+18,4.9,High Risk
0x0358f827f0446f5e1248f5aae42ecae8b3dacb61,290,1,11636.67,0.0,High Risk
0x00c31aa7aadc000a078b01e59d443b99fa64ef08,290,1,1.8966582990000028e+16,0.0,High Risk
0x034dbf59af51b3f322eb2bc30a25bc6d40f6e450,290,1,1046637.83,0.0,High Risk
0x034d8677141fc9cfd7c16a401abf44aa94f9d293,290,2,2.2961814875215224e+18,2.8,High Risk
0x034bab37dee3cb342aa38ea6ce819bb93ca99ee8,290,1,2.0592105986042867e+17,0.0,High Risk
0x034b5155a9a8a8513bc27a77e1036bc18f4cf5b6,290,1,1047698.92,0.0,High Risk
0x052c84174b1cb5537644b54db4ddb01cbd45c209,290,6,17946972.04,8.0,High Risk
0x052aa8fc90fb8b964a6b64440f0f3d2c76ab22c1,290,1,2.366432816460664e+17,0.0,High Risk
0x052448ee943e1779101704f81e1284e4862d1942,290,3,4.896521046334663e+21,27.1,High Risk
0x0357dc60f8e2d1972e5f2dd8f9bb32f2559e04e6,290,13,5.220475761057758e+22,28.0,High Risk
0x0357647aa1d02d4e7503d23eb7370dbccdec7117,290,3,2.1900245930385183e+18,10.2,High Risk
0x0361af4fd68e69f7f55d6a920c4195f87ad81d15,290,1,151358263.05,0.0,High Risk
0x0360dcea9bf79bb3fed1cf01a8e2dd8fecd85235,290,1,1.8360283640541514e+18,0.0,High Risk
0x0360b9acda197703cb3040715c75659c38f13cf7,290,3,2.008106435501463e+21,21.6,High Risk
0x05d7e7f4dc1f0fea57d645c33857696888379655,290,2,3.269855273777319e+18,1.2,High Risk
0x05d7019693ca6ce077a20b89c7b392053f440885,290,1,1.8367221322419053e+17,0.0,High Risk
0x00ae8ac9639aa924a0f4db6b48663a56601b9fe7,290,1,1.8919646239280528e+17,0.0,High Risk
0x00ae040fa92f162d68b507e62e83939c6e07da43,290,1,1.9111049112000024e+16,0.0,High Risk
0x00a9e3a9a065bf942960f76a228239a3ce9bf755,290,1,1103915.82,0.0,High Risk
0x00a8e50de90d41454813722ba73ab5d80bd01b10,290,1,98.72,0.0,High Risk
0x035f73f456eeb7bcc5a74a66ccdeb9243bdf45ad,290,1,1.7403328642593024e+17,0.0,High Risk
0x00b294517a1f6e6e013fd78d4252c2aa8aa72836,290,1,98.72,0.0,High Risk
0x00b1c4f1978b650072cbde5a85440489bd03a13c,290,1,1098771.18,0.0,High Risk
0x00b1be054a8ebe834869496ce0f7bbfe233789dc,290,4,3.2318645058503414e+18,6.3,High Risk
0x05b2ff2ee8563001555cbaff43edd2e179116eb8,290,1,9.688473838865357e+16,0.0,High Risk
0x05b2429b8ac58bb93c7385b62799f11849a8a11b,290,3,1.6628768475161457e+21,27.8,High Risk
0x02474c6133b2e0de0e50811779436aaa300e49f8,290,1,1.0234246849106547e+18,0.0,High Risk
0x0247461af9aa7b6c38901ecc1ba56ec07b4481a7,290,1,1628941.91,0.0,High Risk
0x023430b58f86aa69730c8ab59fad2d2f4eea37cd,290,1,186981155.58,0.0,High Risk
0x035f54740a2b26337ef50b85786c2e246dbbaba4,290,1,6.912703339850851e+19,0.0,High Risk
0x035f0c9f6b5a3c07c158956b9eb91af830db9216,290,1,9196846.88,0.0,High Risk
0x035e5f83ad0fd8e73f5c844ea66c7f63894511d1,290,1,1111204.68,0.0,High Risk
0x035da46acd8cf44725c6541d688260e2a8d5cc10,290,1,1.0261575328924051e+18,0.0,High Risk
0x036962a84f8e3423918082c672d9ab18752c30c2,290,1,2.0299753235635414e+17,0.0,High Risk
0x03695ecfee68b3d537711d04d11de6a8f1329f6a,290,2,2252168.35,4.8,High Risk
0x036955e921822b666da7fb487370f7cbb115906e,290,1,1.4965731202086205e+21,0.0,High Risk
0x03692b33a187d69661b0f5b1cd0244702c340fe5,290,1,1.3131206705965903e+18,0.0,High Risk
0x0368ca98437266a286e33042e6990dcde1450db3,290,1,1.9870575924468483e+17,0.0,High Risk
0x036345b8465096ac474b07e08b6117d8134ef847,290,1,3.2687567248149847e+18,0.0,High Risk
0x036328c52eccfc46d348e2a27da72ae48e00852d,290,1,1.0094332419180484e+18,0.0,High Risk
0x05213c2454da275bd773f84ba56d9c10642c7df1,290,1,1.0723777606233203e+18,0.0,High Risk
0x009fd1cb55a0af9a9a645b8140a7014b46e6abda,290,1,1089634.55,0.0,High Risk
0x009f79b5d57ee262330848096916e6a7e2a28eca,290,1,1131384.08,0.0,High Risk
0x009e7a5a378a128d9afdb80dd8aeaa04c30a67d0,290,1,6306527.85,0.0,High Risk
0x05db890722dcbc2d386d782692969e78c1f7febf,290,1,1194832.36,0.0,High Risk
0x05d9f1a8b7f8aac18f19f88f76e18972ba8095ef,290,2,2.2521641152263992e+18,7.0,High Risk
0x05d819ced977861e58639eefd74d8f29cb300707,290,1,1.4042646726356011e+17,0.0,High Risk
0x052108739ecbdd1d5403b0a2b355ec923f571f00,290,1,1106520.56,0.0,High Risk
0x023dd37773b7aaf99ef979f3b3e0e89f1e838bcb,290,1,13278.21,0.0,High Risk
0x023d208c4ded862fc9c4b77f6f751b781019ae9c,290,2,2180229.99,9.1,High Risk
0x0158e476ea323e78ef35ae5b490c26bcf0eb15ae,290,1,1083200.9,0.0,High Risk
0x01582c71b2bacb5b6db18c9d8aee84e8be032415,290,1,90164.04,0.0,High Risk
0x0155d9e1e729fac583413952d6c4040c8d385584,290,1,1.158216299357468e+18,0.0,High Risk
0x01556c82b199759193e21b386b88e3b5e840cc51,290,2,2.1561367070530102e+18,8.8,High Risk
0x05b502f8f602672c14e4d2a7ee0a5d1941fab83f,290,1,7.692538538245443e+20,0.0,High Risk
0x05b3395258d0a15d43ea0b101205cca5327c451b,290,1,1.855140911573249e+17,0.0,High Risk
0x037036f81ead07dc3f749e53c24d65d90247eb1d,290,1,1.3220924064220224e+18,0.0,High Risk
0x037b9e14191238dbfc4e670497b1d4ebf51373ea,290,1,1025259.16,0.0,High Risk
0x037b392129f7ad2fac6787fefb35779df131856b,290,2,2.9164200070048696e+18,4.3,High Risk
0x037b22bd2ed3df1e5bb8fbf7faa2feac9dda22b0,290,4,96617349607.18,3.2,High Risk
0x051cab78ddf14edf3e1d1f7c2603a0678c2391fc,290,1,1.4018219599973845e+17,0.0,High Risk
0x036e88f0cf7abd5ab1ef2f13853d50cf2263397f,290,1,1268931.71,0.0,High Risk
0x036cd2526fde6ea08e0e268309dd2a3af3b95d10,290,1,1101379.4,0.0,High Risk
0x036c3168619e6264ddd3523b978fddc2c84bc7d6,290,1,1390300.92,0.0,High Risk
0x036bbffd6f8d19a6af2121bd690ed041e90fa2e5,290,1,1.4719653892649864e+18,0.0,High Risk
0x036baa2d91ee84b680177acbc391d554170f1ab6,290,1,1018242.96,0.0,High Risk
0x036a6ba1fcad423064d09806479b5ffbf5f22fbe,290,1,9737780.87,0.0,High Risk
0x0098bf50fb96f428faf3e60e67c06eb1ee07e336,290,1,12727.12,0.0,High Risk
0x00a4a60954be0edeb7f6f408ad6a0fd7c35b80b4,290,1,1015993.25,0.0,High Risk
0x05221bda932f2114920efcb7a4912c9168414b9d,290,1,1.1533885751262467e+18,0.0,High Risk
0x0240a0bc68d5a23dcb87ff51960bd67d01f6e247,290,1,15793.84,0.0,High Risk
0x023e73aa5dc6a1feadad4410abb65a010a710fdf,290,1,1.857732183899951e+17,0.0,High Risk
0x023dd591110dea6c9414787180e9c7a0c779c0d1,290,1,1.084797092665096e+18,0.0,High Risk
0x023c95f5975ee83991047a4019a8fe7e4f8c56ea,290,1,1061694.44,0.0,High Risk
0x023bbf778d8f5dd2e8e469f6e627f57d3b97faad,290,1,1.0182640134086175e+18,0.0,High Risk
0x023ac6a83885a2fcab7d5302534e5b3879e744c0,290,1,1106618.16,0.0,High Risk
0x05dc3b4365d5f93d815a662f8c0825ec9cd34e72,290,1,1.5867170242597315e+17,0.0,High Risk
0x00a290c589d754b5b33afd5fcfc35784bbe5e0fc,290,1,1015321.05,0.0,High Risk
0x0375dafe356324fa45e5993855508b6204279d9e,290,1,103290230.95,0.0,High Risk
0x037582877a10e01ed2d34b2587b385b0bb44d675,290,1,1187208.31,0.0,High Risk
0x03725920246c11418ebdd11ffbb1661467616f81,290,1,4.973320223487693e+18,0.0,High Risk
0x0371ab664ae72f3b5d408de53a9f05f3279fea3d,290,1,1.5789672672068861e+18,0.0,High Risk
0x03709bd13f446ef4408347011cf3c0b457d848fa,290,1,1037761.61,0.0,High Risk
0x03708dfece91d4abf97deef2e77d9747ab5c9ba1,290,1,1.609790160757049e+17,0.0,High Risk
0x03707609abc5d0c9ffcd26ba6dbe083a3a833857,290,1,10034946.26,0.0,High Risk
0x01d659a033bcfb4241fdfbfb95932a4e218805a3,290,3,3.2185466108052127e+18,2.8,High Risk
0x01d5c613f8bd10e5e312a34a60fbdeae0add19e3,290,2,2.0038934513620204e+18,4.4,High Risk
0x0595be8ecbaaed83317629be7842884fdfd72b5a,290,1,11796.39,0.0,High Risk
0x0595228bced10a0b0f0654331c68a47f1952560f,290,3,3.242653671360311e+18,2.8,High Risk
0x0591a3e49be38e32391eec94b054e0e38857fc78,290,1,2.352328018434882e+17,0.0,High Risk
0x058dc0637fb47ad027cfe61c41f51bc8dd62ab74,290,1,992505362394588.1,0.0,High Risk
0x01974549c9b9a30d47c548a16b120b1caa7b586c,290,1,1.5848677270563487e+18,0.0,High Risk
0x05de6b96c344983c4ab6efea9fb0fb4b6a532e31,290,3,87419403.75,1.7,High Risk
0x0573c1458426e6c0baf682596a88b1ecfd1e5b24,290,1,1.0161850362133315e+18,0.0,High Risk
0x0571b1369eef3221ea6769d93d48bf49d821ab86,290,1,1067024.24,0.0,High Risk
0x05717e961ce740ee2692a15a0f58f34825e8bb1f,290,1,8.973157531980007e+19,0.0,High Risk
0x05702d661c46a12e318cd412e2f164b3c35450f4,290,1,2.275749043786924e+17,0.0,High Risk
0x056f38256f23c1e0bf991b9eeefdfdf3eb64a6ce,290,1,7.1833985580000024e+16,0.0,High Risk
0x056d7935d510c740785624591be14745aec5e704,290,1,1.6211097232139507e+17,0.0,High Risk
0x056c440156eae478b7532a79788a69ddcea63a19,290,1,1.831505575864781e+17,0.0,High Risk
0x0242b6cc997fc1c438d01421bef7839932d9de26,290,1,10653368.55,0.0,High Risk
0x008e2fd504a73089ccd6fc0584665905f411ca3b,290,1,2.0550913832571814e+17,0.0,High Risk
0x008d2d57867efeba246e3bd8034ceb8c8f596950,290,2,2857606.25,11.8,High Risk
0x008c9ce69f80e890d3fb27d9d6c94c570a53889c,290,1,1107249.69,0.0,High Risk
0x008bf5ef7e1b1170f0f7471b93f62b5cac55316f,290,1,1.6344872248845724e+19,0.0,High Risk
0x0096e6df996e6cb590c5aaa40ce00dc449f9659c,290,1,1111336.05,0.0,High Risk
0x037a9d27797eeb292588aab2861c95242a6ed0e3,290,1,1.6747928684386237e+18,0.0,High Risk
0x037a0f059374030dca53c918177a9d4f11c75347,290,1,1.0553021750708644e+18,0.0,High Risk
0x0379eec40a19d1a6c23bf323128bea4188985014,290,1,95484.85,0.0,High Risk
0x03781270005438697bdd9296f9d96a209f8af93b,290,1,1775024.3,0.0,High Risk
0x03845ccfb1173f4810dab66664ce61564fd91ad1,290,1,1106399.74,0.0,High Risk
0x05e1bacfbc6ed227054401ae22f2ebe12fc98186,290,1,1116112.7,0.0,High Risk
0x05e0ecbd7d549036d64964e243edee92954a946b,290,1,1105728.2,0.0,High Risk
0x01d852b6949f38b027571b5baa713da88e5b4db3,290,1,8797018.57,0.0,High Risk
0x01d754f2a403bf165aa04aff1940176581263ba3,290,2,6.05308348116324e+18,4.7,High Risk
0x01d6b75a2b5048b5e528550e84e74ce08df912a4,290,1,1.4978700504624026e+17,0.0,High Risk
0x022b4cb0486ddba599ea38a28134ce571883dc5e,290,1,1.8579336099119414e+17,0.0,High Risk
0x022a5be21c7b835e1f44700c8845d97d6d045a73,290,2,2259609.88,5.5,High Risk
0x022953327bdc06b41b8888e6cc8b0b3eaf8f9500,290,1,1096268.96,0.0,High Risk
0x022912e31d168930df41a7d0860a588a53a2fdd6,290,3,3355431.34,5.5,High Risk
0x03858ae8ecadc39ce9a3ab3fc6769dd8fece2d0f,290,1,1103066.97,0.0,High Risk
0x0392af17b9462b1e41d68c4c59bdf9a8289a52d9,290,1,1.2707578825515948e+18,0.0,High Risk
0x03925f072fd69b9427b3be238a41d70a946811d9,290,1,1108267.93,0.0,High Risk
0x0390e1bdeefce3d6245ede5de9b3ce7b05be9a06,290,1,1138688.04,0.0,High Risk
0x038f41dd54f67016088bfceb81841cc1c51a159f,290,1,1.843531198583764e+17,0.0,High Risk
0x051a6bf6bd50213d8b14f77dd427be815526f4bb,290,1,1098779.44,0.0,High Risk
0x051a3190c9342211eb311723b23b8c7cbd7b5a5d,290,4,2.16952818005555e+21,2.5,High Risk
0x0381d12b94af184aedfc27d326624b70c65fc7b4,290,1,2.086808091464972e+17,0.0,High Risk
0x037fd387317f2b6c50d43ea6c36de384ea9b2cf5,290,2,2.0738962099421181e+18,13.8,High Risk
0x037ef353b228e621872f569be0b0f876e6b78dd6,290,1,9.847911166735683e+17,0.0,High Risk
0x037dfd569defbc08ae28001159b4c49f6d006cff,290,2,2.0311131386634194e+18,6.3,High Risk
0x038b7e904b21cf2be68d10dec84eb0e118333e3e,290,1,1625791.25,0.0,High Risk
0x0399d85e70a77d0103e2f82efe37c3f3eb7d51cc,290,2,2.2859476326050053e+18,2.8,High Risk
0x039803254c85a3cffca6c0f0822e09a306bbda2e,290,1,1104874.12,0.0,High Risk
0x0396b92e454cc2a7076fed1722393c1c4dbb14ea,290,1,1830436.57,0.0,High Risk
0x0095d0862b889c5b8606962cb834a3634a8745b7,290,1,5644657391001651.0,0.0,High Risk
0x04c233493c34a74c4739fc589b52d25c5776de4e,290,3,2255705231481774.5,0.0,High Risk
0x0387de98476d2ca45d092ee0cf7af798be4660a1,290,3,1.6059448360127242e+19,0.1,High Risk
0x03873505d18421366d0fa6f27f49694d80dc1fbd,290,1,1508261.38,0.0,High Risk
0x016948e86c3338bb0125ea7889e19b45c5357f26,290,1,1.1411119068000024e+16,0.0,High Risk
0x0168c572ebc7861f99733d04187609067cb0fcfb,290,1,1.5442883991432904e+18,0.0,High Risk
0x0168ac98f0afa2df297e4d06c2c5187fc27b5689,290,1,1.629363621608802e+17,0.0,High Risk
0x0167d3c422cc3a856f1f7cb750e75a8e5d7c9c5b,290,1,2.730540146991724e+16,0.0,High Risk
0x016005883a46adc829445c752df6e957dec2c7fa,290,1,1.121730156774264e+18,0.0,High Risk
0x01700929e82848e2ee72fefd6420080e1625607c,290,1,2.1413273385317195e+21,0.0,High Risk
0x0173c24b53a892387b4a23ed706cbf9197f293fe,290,2,1.002734524454364e+16,0.0,High Risk
